simulation_id,growth_shock,churn_shock,cost_multiplier,dec_ending_cash,below_1m,below_zero
77,-0.017926127485883177,-0.001936850857784581,0.9367091263422967,1284632.6367773856,False,False
78,0.0031136936816269075,0.0020418328221242944,1.039510078016427,679263.8414646969,True,False
79,-0.012300064053915889,-7.661914039075877e-05,0.9832193310674031,999742.172973599,True,False
80,-0.008856356457015985,7.924115532851492e-05,1.0031788007226279,882137.2006404572,True,False
81,-0.006902212827123974,-0.0025200899705566417,1.0219268067943863,775748.7821295431,True,False
82,-0.010407588290511178,-0.013339439878101659,0.991184726456232,991341.374683049,True,False
83,-0.0014147778512963677,7.649244945987113e-05,0.9511800802763184,1233087.3525346043,False,False
84,0.01330363759268516,0.009754737415146776,1.0066758627430963,894679.256425386,True,False
85,-0.027975521796822368,-0.0034430761196823927,1.044351952264639,577244.3560366777,True,False
86,0.010820518997908245,-0.006979570294451841,1.0836997913436361,445191.2600699519,True,False
87,0.0010890815185947286,0.00024159396976090967,0.9619426206872996,1171247.5829032823,False,False
88,-0.00994902693136544,0.009531633835293894,0.9701965835081015,1062245.2218627261,False,False
89,0.00841561583863035,0.008856206629453979,0.9124930565478905,1481701.942167758,False,False
90,-0.0025759450017736117,-0.0020628117400380832,0.9630853547550958,1160203.0940697552,False,False
91,0.0012530295488735635,-0.009348787310182356,1.0544990941790378,610599.8169530312,True,False
92,-0.0045766792032360315,0.0012456948768827028,0.9933792292023356,953037.1468406939,True,False
93,0.0014536102368134924,-0.0013880092501613807,0.9088443170603591,1514010.1271176608,False,False
94,-0.00118094242403997,-0.005755979461066151,0.9587561395385791,1201859.7115808895,False,False
95,-0.0017390920572678598,0.00540580232165244,0.9924076825923132,955525.8913241588,True,False
96,0.016994729011980365,-0.013344781807287206,0.9613103706572864,1257354.5188749547,False,False
97,-0.007488699718261135,0.0060362201642423586,1.0310038992604338,692653.638130656,True,False
98,-0.0031536442530820745,-0.014299144586443862,0.9766068699606294,1106783.9612337002,False,False
99,-0.010582714882847708,-0.008402333009389688,0.935448314332578,1331077.0506243384,False,False
100,0.012757389256981753,-0.00660342007794612,0.9981787229081412,992654.9119256051,True,False
101,0.012320157741380493,0.0012259542248181942,0.9664644654908424,1171052.6269299253,False,False
102,-0.0013850393593660252,-0.000826715240361938,1.053519491502539,585756.4879393501,True,False
103,-0.025941764596970767,0.003509496696294572,0.9937156017063041,885129.4118880501,True,False
104,-0.00502081670441942,0.004580183875914336,0.9585701728009216,1163581.4171330945,False,False
105,-0.0030109727389942623,0.0003290067834108699,0.9914154091950267,972418.5949973734,True,False
106,0.010058016680516372,-0.008431297525476939,1.102648230494235,326773.72446408425,True,False
107,0.009919704651913679,0.002941127671501023,1.0644847904117942,537098.2052043737,True,False
108,-0.003264509047160471,0.006846196364189586,0.9856265680628514,990335.3704147199,True,False
109,0.005395265378699363,-0.005412064811990989,0.9235162468741387,1443005.7140360898,False,False
110,-0.005950958250234654,0.0009928582814689797,0.9510861113093411,1218506.8387295466,False,False
111,0.017004932084760692,0.005480713946787353,1.0205987925428441,828458.2659080946,True,False
112,0.011889954785189552,0.0014641684624772994,0.9877063501688118,1034291.0610416725,False,False
113,0.004528203562351983,-0.010121217234438921,1.0407379002511836,709259.7397456353,True,False
114,-0.003058445703393767,0.007506179791678339,0.9641008952368637,1125775.1413395014,False,False
115,0.00020657480836974569,-0.0023568231791349873,0.9818215487768029,1049778.5854534116,False,False
116,-0.0029812741558824605,0.010888247921940502,1.044648868251178,605039.2134345369,True,False
117,0.012337309714503586,-0.003740588218049492,0.8994176709381521,1610719.4806661103,False,False
118,-0.009946358453105876,0.001967674504299391,0.9870846305359334,976056.0388716557,True,False
119,-0.0004484115891027246,-0.003923734298130073,0.9861225159311734,1025002.760632125,False,False
120,0.002172017695266184,0.004393774414439031,0.953470726685073,1216506.8004001114,False,False
121,-0.0034596373283551874,-0.004874044121390982,0.9137739753477998,1478730.6274983473,False,False
122,0.016166584236078405,-9.702369245375403e-05,0.9541572168883897,1263601.5236669912,False,False
123,0.013731955866600032,-0.0020305937533292703,1.028743569084462,788530.6561344531,True,False
124,0.0003926696947752512,-0.004313511522349246,0.9662109012155854,1154881.737989658,False,False
125,0.025332200960614126,0.005233729677209237,1.0354630607740418,757926.2590320536,True,False
126,0.00035269319645384967,-0.00021720880409858273,1.0489602159138312,617851.5593488996,True,False
127,-0.0024213631636498833,0.012101130476016016,1.045466244713049,598030.7331959853,True,False
128,-0.006899083699686634,0.00426778448607589,1.0151831679284524,799690.175948509,True,False
129,-0.0029797536580227885,-0.007013276945299145,1.0344064800410115,719919.1561389612,True,False
130,0.025715768403162653,-0.0042375101218117455,0.9977947131845745,1024578.018423697,False,False
131,-0.005935333871976491,0.00037684715357066614,1.0057953908072905,872822.3386801378,True,False
132,-0.00471092768292279,0.001806421800161534,1.0062309851759326,869484.9149895336,True,False
133,0.011922170295578748,0.0033278872570249307,1.001751967935001,939993.4107306593,True,False
134,-0.00533944030105103,-0.005370998724141354,1.0375270788579165,688961.5856462622,True,False
135,0.011121270791588443,-0.008831615221892866,1.0136443308118093,896085.4071122626,True,False
136,-0.0009102343495699984,-0.004379291842960635,0.9051445528182779,1539252.7379321475,False,False
137,-0.0270332291576136,-0.005459272954255373,0.9626717605251465,1104206.4428496743,False,False
138,-0.008715584716711881,0.004384082811823125,1.0343123355208157,672826.4241020081,True,False
139,-0.01447016701079942,-0.0058783452425589565,1.0308950614506753,707076.2232544636,True,False
140,-0.011291643140982483,-0.0022634345307337104,0.9817765063887111,1017799.1426097015,False,False
141,-0.018464062941583783,0.001880650687884294,0.9776927183522046,1012234.3463299618,False,False
142,0.0024698058419869054,-0.0035310639309246044,0.9624801144627675,1182178.6704130296,False,False
143,0.01872803914897064,0.0023994688359918136,0.983253105365566,1079002.8495371332,False,False
144,-0.0010170396891035307,-0.006520681445438715,1.0022333350885941,928333.5198701398,True,False
145,-0.001140062018433168,0.012112909049306265,1.0335296054928518,677370.5903317223,True,False
146,-0.027797096872700367,0.007409041790814915,1.0253690901970771,668088.5133449098,True,False
147,-0.004466490752001604,-0.013804731886220705,1.0702846343125445,506833.26629722863,True,False
148,0.01316618756568144,-0.005291627045028766,1.0194510916730959,855046.7987397923,True,False
149,0.00011773061450070045,0.01144316969258305,1.0368774621694143,661474.6574076538,True,False
150,0.000954478251205663,0.0003246896734269529,1.0677519485872116,498677.4436478391,True,False
151,0.017454442409048143,0.005656346604626662,1.0249657953005626,801487.050116282,True,False
152,0.021650672778528914,0.001008639673000947,1.1217669519253637,211348.44372816104,True,False
153,0.009863637868336278,-0.00046079885803582577,0.9906205191326328,1015501.9153759894,False,False
154,0.007849160109952751,-0.0024519781514763615,1.0173527304600793,845668.5891396959,True,False
155,0.002204630006562384,0.005323718868660639,1.0911556296778895,339612.41011574026,True,False
156,0.0005042659336096547,-0.004286369050666073,1.0854438778549724,397902.97107262386,True,False
157,0.006079224144613193,0.0059967935258891,0.9889224090434754,997777.2660635891,True,False
158,-0.013497078298734156,-0.002650315504034316,0.9363372335602316,1301308.72057456,False,False
159,-0.030290790335279955,0.008419133180846366,0.9610735791326517,1066657.681712744,False,False
160,0.017237795965181255,0.002215259325009163,1.0123332083761842,890688.2263843017,True,False
161,-0.003403166801248745,-0.010922330631389825,1.032686682702802,740543.4449610203,True,False
162,-0.013748903763350953,0.008786904608397936,1.0196150137524378,739899.1191912275,True,False
163,-0.009295749350090959,-0.004160512869447108,1.0145772892565827,820327.1151658382,True,False
164,-0.015572896345466235,0.004887940692589251,1.0072644251563074,824109.8325171107,True,False
165,-0.0007488071508308065,-0.0035203867483610293,0.9648959649298225,1157847.5081883925,False,False
166,-0.0013666725481206515,0.0019074481440158938,1.0254818067263964,756256.163394131,True,False
167,0.0032506600155161104,0.005788088970674827,1.1210477860533228,151395.10989950248,True,False
168,0.009303896833438522,0.003647459880525169,0.9777461899840031,1084269.542594438,False,False
169,0.026284877025128467,0.0009213086938748412,1.0273609535687374,824035.8922694526,True,False
170,0.014154478527793246,0.0022510743916288292,0.9668192683427779,1171051.8054003327,False,False
171,0.004571899441450851,0.002129216636512859,1.0035621741121645,911374.2038573395,True,False
172,-0.009231096416719424,0.008145682821259754,1.008701430036206,823568.3770507744,True,False
173,0.002377597753953282,0.001226753825623556,1.0230503047956467,784014.9098196684,True,False
174,-0.013306684632858294,0.013541517416030095,0.8939775541339184,1525782.3244055714,False,False
175,0.01776373708934224,0.004669323218660407,0.9673729694598446,1170850.6131564206,False,False
176,-0.006947838730541657,0.00020605773078025225,1.0384400264267277,663162.8490628095,True,False
177,-0.0008133896755542769,-0.0022052837894080564,0.9424407365145175,1296613.7269314728,False,False
178,0.004770531717740166,-0.002327713935922206,1.0680023878145972,515092.07083851995,True,False
179,0.03052769098191932,-0.005429119587478402,0.9863421763701768,1114020.7027298776,False,False
180,0.011578091327393054,0.002731025473868339,0.9727686766556982,1124761.4637153056,False,False
181,-0.007554057982364395,-0.0007310245952409374,1.0824073908428347,384859.91078191274,True,False
182,0.005587503141576455,0.0002921337534206488,1.0025590087051666,925685.5310001089,True,False
183,0.004021205074033361,-0.00017294602461098208,0.9259350474738243,1409236.686571896,False,False
184,-0.0021952690181593552,-0.002493323495363795,1.0102895503447367,862680.9797722448,True,False
185,0.008568516277259576,-0.004010296558875629,1.103542822634766,304640.4192188671,True,False
186,-0.0003241769684781371,-0.0008937535898545604,0.9963244866904261,952124.8123398811,True,False
187,-0.01156321137177975,0.007895603561292028,1.0614868515841647,482548.173573951,True,False
188,0.00019125789159050066,-0.004687633164764471,1.0192416277238436,818579.8084572288,True,False
189,-0.013412723341959028,-0.006574283471426278,0.9215896145684539,1406123.8015654199,False,False
190,-0.006368745874905512,0.004402175151141112,1.0326490052777657,689871.8666727,True,False
191,-0.00511537264680436,0.0017903961709525042,1.0105381913249782,841049.9316291304,True,False
192,-0.005422507690632573,0.013103885382498293,0.9264209121735827,1342907.963291658,False,False
193,-0.004030414477400736,0.002663213303427774,1.0567978016892554,547859.1427211142,True,False
194,0.00834941386734191,-0.002930026039323367,1.0296000306022774,770612.6836648593,True,False
195,0.0009797952112946394,0.00578629021590305,1.0377353072559223,674172.3588876836,True,False
196,0.005972664312156002,0.004248677388102878,1.0086315002195156,877179.8869192319,True,False
197,-0.00026191278111808904,-0.007870893447390533,1.0699893700778191,503894.9684583617,True,False
198,-0.015982549080955852,-0.0011437006324384977,1.0756808291819282,405266.14236649894,True,False
199,0.0006989657667240164,0.004593240992646168,0.974585265485497,1077759.0327625372,False,False
200,0.011595505477077214,0.00139026283819898,0.9236890150790846,1440232.5895287711,False,False
201,-0.01681529208479219,-0.005658242204626343,0.9307348821733075,1336023.9286460113,False,False
202,-0.02775940065536992,0.007233652662691858,1.0146242647679298,736918.8923937718,True,False
203,0.013131696788561022,-0.008498936924968352,0.9852915354547545,1080815.7857993424,False,False
204,-0.006300924470713921,-0.0016395986400928784,0.9681297804768183,1116620.832165095,False,False
205,0.0005824717178508331,-0.006484207724849645,1.0750677590544546,470134.094320372,True,False
206,0.0011378364244483,-0.004208816042946664,0.9714849741349869,1123170.4056248462,False,False
207,-0.0048147905348020405,-0.0064393882659683896,1.0135579521129903,845616.7763206365,True,False
208,-0.0070387400976071905,-0.007096128211849613,1.051426385727175,600763.0406593636,True,False
209,0.00472923829647002,0.005927430394284214,1.0380615103642894,682144.5292471698,True,False
210,-0.0010879187132840017,0.003121625543338935,0.9909685088750816,972836.2758237927,True,False
211,-0.009881001157447623,-0.0007995083035306254,1.0087295613094596,846479.8370684609,True,False
212,-0.025709413228100116,-0.003142167860721809,1.0187185324735317,745504.904651677,True,False
213,-0.010480399406209534,0.006073779255198416,0.9700176228595534,1071527.6765354136,False,False
214,0.014857396153806995,0.0008871078669290538,1.000444912848147,963258.3660009173,True,False
215,0.0013970425442109296,0.010070882186999048,0.976585907881623,1051749.513135394,False,False
216,0.03685129955057566,0.002454679431523262,1.0196714168520122,898013.5962506372,True,False
217,-0.003148624822505234,-0.004362238725433901,1.0268764136543598,759891.1304232565,True,False
218,-0.013521717250191703,0.0009543583936619324,0.9166364698842271,1416320.249794884,False,False
219,-0.010850832276609976,0.0008743811245975236,0.9417809393147946,1264292.1469103796,False,False
220,0.002164053368660838,-0.009470305929630437,0.9985260597828547,968942.3318331747,True,False
221,-0.004609957994852654,-0.006169872006063397,0.9755799156485072,1086624.1564288482,False,False
222,-0.005416362986828846,0.0032583278213015035,1.0601859743018731,520827.5141812321,True,False
223,-0.024403322976300212,0.010595499149745722,0.9935429725847612,870783.9705235164,True,False
224,0.005880641210271322,0.0036101419073634538,1.052250065735384,601692.3333038333,True,False
225,0.0032659774669811675,-0.012493374939669124,0.9556881620150449,1252475.33143113,False,False
226,0.005623897652445942,0.0029645119866512607,0.9253630055876962,1408597.504082687,False,False
227,0.009980846121930328,-0.004872369940250068,0.9559674205104745,1248179.5916057704,False,False
228,0.02018744174196528,-0.006748253264672939,1.0105394207208895,935240.5887911629,True,False
229,0.011437684122182925,0.0005029841750947105,0.9099942389907156,1529234.5773071728,False,False
230,-0.001353141633627003,0.00142661040505884,1.015579062369289,820521.6895725746,True,False
231,0.0076866506368475146,0.0005702027232849587,1.031543648076917,746681.5556845311,True,False
232,-0.00852292178518575,0.007521392637253567,1.0838111416453733,350277.4588455979,True,False
233,-0.0012848889480319957,0.003955721659824072,1.0160796887309214,810492.5032428373,True,False
234,0.009734042272897335,-0.004242336573222586,1.0142473974593802,875619.7666135437,True,False
235,-0.006710870427440836,0.0019606502159448033,1.014887486959636,808513.8147071159,True,False
236,-0.00012317349597982936,0.008376488374501341,0.9631586473606427,1137506.9547020306,False,False
237,0.0076214101287912,-0.0071584432008495,1.0187399463104376,849325.3886932572,True,False
238,-0.00730436429757115,-0.004335137620900661,0.9539049082269232,1211668.8409142564,False,False
239,-0.015594024755824474,-0.00467607493027095,0.9370934738546587,1296307.908435696,False,False
240,-0.011826910044564124,-0.00389985921561901,1.0921953397803121,319626.44590338925,True,False
241,-0.003278736904095442,0.002172829095237636,0.9433292179682933,1271922.3175325743,False,False
242,0.01765697109708939,-0.008542125683688607,0.9551975678301312,1284650.2118344652,False,False
243,0.0065372796405894825,-0.0010803322415429012,0.9731471153175628,1118935.8978095562,False,False
244,0.01497156986467967,7.461564496667785e-05,0.9966257674430163,990092.0393158852,True,False
245,-0.012451365629884395,-0.0029239377109362293,1.034725255837898,680147.4957833865,True,False
246,0.004250359753468804,-0.002823923763172075,1.149605816184311,-3214.192320759408,True,True
247,0.008703319964671555,-0.0077936226130502564,0.9922085713245058,1022597.9661129313,False,False
248,0.0023811296850665942,0.00479676407906197,1.0576354371187917,554447.4539260188,True,False
249,-0.005137006009560228,0.0041330277688081925,1.0399579427036842,647632.6905435699,True,False
250,0.01568293052478806,0.0016608414979401333,1.0370180591079576,731137.1736152701,True,False
251,-0.0017724731820651085,0.0009049821985166198,1.0027296968368475,902409.0060055752,True,False
252,-0.002088743724661478,0.003457292310400968,1.0547251351706317,564216.390098087,True,False
253,-0.019227227015062336,0.008048135932921667,0.9352042361994872,1262774.683547603,False,False
254,-0.013487408733612545,0.006412078793217784,0.9572366862523174,1143383.9344344968,False,False
255,0.00962846523885605,-0.0027539436258126634,1.0357753663611022,734465.0665910562,True,False
256,-0.005521628388208964,-0.002882448843898069,0.9889024244389826,990328.520238827,True,False
257,-0.013114383313639049,-0.007257069049118439,0.9849671718710559,1006362.4117751198,False,False
258,0.015591125685510996,-0.0015211747430589298,1.0352520737937472,750954.1030169872,True,False
259,-0.019047401158216307,0.0036184772992367328,0.9604464292622845,1115299.4826136276,False,False
260,-0.01024460478023501,0.003442922453126169,0.9971831038759824,906987.0205069106,True,False
261,0.011805449324678766,-0.00951117877657187,0.900444830798639,1618778.4096362202,False,False
262,0.015255916268770332,0.003382092106227666,0.9475246673981378,1293503.8498724434,False,False
263,-0.012888469351401808,-0.0036435863709671453,1.0118014810593638,826516.1709965898,True,False
264,-0.016920640523479382,0.006789708198552714,1.0197084007161032,736036.6867323649,True,False
265,-0.023962782435885604,-0.008471415979501412,0.9627862323623794,1120410.4890005155,False,False
266,-0.0044525490655940555,-0.004880318984271899,0.9535589478643793,1223321.5495575427,False,False
267,-0.007309359411278136,0.0008383059172783391,1.0270118794129497,732973.4986693198,True,False
268,-0.007748143929911253,-0.003708521608023966,0.9773802202755728,1059604.51351554,False,False
269,-0.008359141840328491,-0.0005515517582538194,1.012401376971749,826707.1437316886,True,False
270,-0.023622394595518497,0.004319917792561607,0.9718348569917302,1028287.8301176324,False,False
271,0.0007573710703113732,-0.0007922356992956979,1.0576875103659058,565154.0886008777,True,False
272,0.003310823663317261,0.00021714603560295275,0.9981751471573116,947397.6987859427,True,False
273,-0.007367954688417803,0.0025475114027513116,0.9679956109555818,1102847.8877673019,False,False
274,0.011063180831454817,0.006273450233732899,1.0360388564171543,711657.3298659918,True,False
275,-0.0032037779655040037,0.012250068756411566,1.0409471166240816,624137.9551870101,True,False
276,-0.0054235605172113085,0.0086912426139371,1.0432213893982016,613421.9698832007,True,False
277,-0.0098876311792411,0.01120727722550367,0.9931407510514412,912040.2141670319,True,False
278,0.00986973477016076,-0.008853955071621919,1.053929725996462,636823.1216348083,True,False
279,0.0024945006278524547,-0.00392646432823602,1.0039944863772907,919702.351349632,True,False
280,-0.0108282397992997,-0.006861651112798943,0.955344384475956,1199750.9679925893,False,False
281,0.004522726192691087,0.008510207021079583,1.000619200136303,912165.6698954578,True,False
282,0.004415664038943035,0.0015881142764933122,1.0195093335706018,811169.732771085,True,False
283,0.007623711757127601,-0.001993025372122174,0.8821097942895906,1702651.970999335,False,False
284,-0.02005082300282859,-0.006938063202211117,0.9462417580632203,1232100.5224194033,False,False
285,-0.0002661471373563231,-0.01497632032234664,0.9312048527693566,1405041.2712981873,False,False
286,0.007470974513979445,-0.00320520902615373,0.9603813933767211,1208520.8751891472,False,False
287,-0.016798850494441877,0.0009410623832313565,1.0180887852555696,762941.2324800628,True,False
288,0.0076717733658367825,0.0027111108090167382,0.9132692401727683,1491807.1348536445,False,False
289,0.0021784149722076478,0.0029073894171022883,1.0121506095530837,848003.1779739675,True,False
290,0.011050680993561194,-0.011873499947677904,1.0196308085928902,866337.6987025007,True,False
291,-0.010741325857335306,0.0005387977558731843,0.933261391861386,1319636.2243165767,False,False
292,0.003484263434002489,-0.002069598740197696,0.9680054892172542,1145844.3719347375,False,False
293,0.004855836811074961,0.006633865804843015,1.0216660866907232,784653.0924275508,True,False
294,0.008556932434482514,0.004043233341422019,1.0166834318081688,833809.6443841683,True,False
295,0.005215863167773919,-0.003023242241323938,0.9756530480475762,1104751.3912095902,False,False
296,0.009950021566235714,0.005130672613861788,0.9478509241413677,1271795.6003691803,False,False
297,-0.02514313869701058,0.0064458172477374655,1.0034025788468304,817659.9260053323,True,False
298,-0.0027791420819299776,0.015068174618125431,1.0140659490760529,788190.1303867947,True,False
299,0.0027131923453620776,0.007855330773765006,1.0053900609474657,878653.3098608945,True,False
300,0.02463957935729411,0.0009801653541004322,1.051724746620952,664564.9999087392,True,False
301,0.0032604898399247596,0.00012516542626299636,1.006817828855703,892626.4737596752,True,False
302,0.008121749836640288,0.008302437807628267,0.9826952437684705,1036591.7793888275,False,False
303,0.0013391528684536826,-0.00981474792888801,1.0827959656905917,432431.3800842626,True,False
304,-0.011084025379469438,0.005961102725973027,1.0176576149478438,767613.4181155562,True,False
305,0.009765195561839092,-0.001125301853418942,1.0288107178921264,774542.7483417942,True,False
306,-0.007475383831256236,-0.0050020135775341494,0.9387712747863302,1309158.3586768343,False,False
307,0.0038302167558072237,-0.010712636928976312,0.9522685578308279,1270806.0887043364,False,False
308,0.0031798589215766065,0.005057789797278119,1.0664654404883096,499867.3885318069,True,False
309,0.0020218679648530036,-0.007314071670705032,0.9754008988104972,1109405.7798264709,False,False
310,-0.0014875320395727253,-0.007731884476638387,0.9912840068391416,999931.2934789278,True,False
311,0.006027408074744405,0.004051663768031023,1.0156600698127987,833244.2644239005,True,False
312,0.0056730359158657755,-0.007841319048135979,0.9659534019481743,1181034.7875754838,False,False
313,0.0018209319016360965,-0.0004239753387972258,1.0431195682234766,659606.2229096391,True,False
314,-0.011605908551454467,-0.00023595084973465923,0.9804723257790634,1019563.302634688,False,False
315,-0.00671782324967015,-0.0023282441536536243,0.9527012025702566,1215359.6418894469,False,False
316,-0.025001565384946516,0.0071360407778265226,1.009081523632068,780067.4245851964,True,False
317,-0.006457896920642197,-0.0019348444795319996,0.9632433063817514,1148038.290453611,False,False
318,0.002900220466855291,0.0036722476835996188,0.9884608658822245,998329.989690311,True,False
319,-0.014158448578631693,-0.004153431297336669,1.0102358245448633,834343.3480303583,True,False
320,-0.011989821441259338,-0.006505644682888621,0.981821396587852,1027378.9492705743,False,False
321,-0.01443411421939715,0.001054393674482243,0.921927284949758,1379901.6994129817,False,False
322,0.00681962285740403,0.008483810824064901,0.9371607570994615,1321638.6634355932,False,False
323,0.015150714064269473,0.0020966263976428933,0.9791798451068251,1095756.3419496273,False,False
324,-0.006679782226218908,-0.0032461601570556962,0.9727527113790402,1090679.287478383,False,False
325,0.006053223908922288,-0.007596589215616787,1.0448516273939692,680352.2288168636,True,False
